sample_idx,data_model,fit_model,nll,bic,aic,n_params_fit,n_trials,fit_success,rmsse,true_Loss Aversion,est_Loss Aversion,err_Loss Aversion,true_Perception Shape,est_Perception Shape,err_Perception Shape,true_Learning Rate,est_Learning Rate,err_Learning Rate,true_Forgetting Fact,est_Forgetting Fact,err_Forgetting Fact,true_Exploration Weight,est_Exploration Weight,err_Exploration Weight,true_A (Shape),est_A (Shape),err_A (Shape),true_w (Loss Aversion),est_w (Loss Aversion),err_w (Loss Aversion),true_a (Learning Rate),est_a (Learning Rate),err_a (Learning Rate),true_c (Consistency),est_c (Consistency),err_c (Consistency),true_A_rew,est_A_rew,err_A_rew,true_A_pun,est_A_pun,err_A_pun,true_K',est_K',err_K',true_beta_F,est_beta_F,err_beta_F,true_beta_P,est_beta_P,err_beta_P
214,PVLDeltaAgent,Agent,26.203904940379715,75.43366081069989,62.40780988075943,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PVLDeltaAgent,PVLDeltaAgent,3.178053863480005,24.77678847091238,14.35610772696001,4,100,True,0.2789053460340839,,,,,,,,,,,,,,,,0.6011723983738733,0.773890399505052,0.17446262740523105,3.2170031558284418,3.7269259578562304,0.10218893828212196,0.3155235260483828,0.24932928169601296,-0.06686287308320187,1.6595905645013982,4.232236045236797,0.5155602165802402,,,,,,,,,,,,,,,
214,PVLDeltaAgent,ORLAgent,12.450432537729823,47.92671600540011,34.90086507545965,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PVLDeltaAgent,Agent,3.192298106422116,29.410447142784694,16.384596212844233,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PVLDeltaAgent,PVLDeltaAgent,3.178053901807455,24.77678854756728,14.356107803614911,4,100,True,0.21800556618806588,,,,,,,,,,,,,,,,0.6011723983738733,0.8837912907362369,0.2854736286488521,3.2170031558284418,3.756152083312572,0.10804587725132872,0.3155235260483828,0.1913883053161889,-0.12538911185070092,1.6595905645013982,3.081645785837686,0.2849810062798172,,,,,,,,,,,,,,,
215,PVLDeltaAgent,ORLAgent,12.598369365854367,48.222589661649195,35.196738731708734,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PVLDeltaAgent,Agent,55.225137878759874,133.4761266874602,120.45027575751975,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PVLDeltaAgent,PVLDeltaAgent,43.894706257881026,106.21009325971443,95.78941251576205,4,100,True,0.0825174697630268,,,,,,,,,,,,,,,,0.1113574229038477,0.19692139334714776,0.08642825297303036,4.423613286022553,5.0,0.11550835951451847,0.17912438015874663,0.10097482464208811,-0.07893894496632174,3.3520035514316957,3.282653285740323,-0.013897848835946478,,,,,,,,,,,,,,,
216,PVLDeltaAgent,ORLAgent,53.327690675785156,129.68123228151077,116.65538135157031,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PVLDeltaAgent,Agent,36.475724475826006,95.97729988159247,82.95144895165201,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PVLDeltaAgent,PVLDeltaAgent,29.882728719370586,78.18613818269354,67.76545743874118,4,100,True,0.1913399771873355,,,,,,,,,,,,,,,,0.1113574229038477,0.22042248400487482,0.11016672838487589,4.423613286022553,5.0,0.11550835951451847,0.17912438015874663,0.07115755341230733,-0.10905740075397909,3.3520035514316957,5.0,0.3302598093323255,,,,,,,,,,,,,,,
217,PVLDeltaAgent,ORLAgent,40.58547416256704,104.19679925507454,91.17094832513408,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PVLDeltaAgent,Agent,39.94031997768095,102.90649088530236,89.8806399553619,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PVLDeltaAgent,PVLDeltaAgent,34.78387062653094,87.98842199701426,77.56774125306188,4,100,True,0.047440622855456284,,,,,,,,,,,,,,,,0.1113574229038477,0.19106474552054034,0.08051244708756833,4.423613286022553,4.388979042507167,-0.006940730163404034,0.17912438015874663,0.14463073864199422,-0.03484206213813375,3.3520035514316957,3.1750129838784886,-0.03546905161386915,,,,,,,,,,,,,,,
218,PVLDeltaAgent,ORLAgent,43.299536114542114,109.62492315902469,96.59907222908423,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PVLDeltaAgent,Agent,26.203904760288403,75.43366045051727,62.407809520576805,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PVLDeltaAgent,PVLDeltaAgent,3.1780538720354246,24.776788488023215,14.356107744070849,4,100,True,0.334999443505244,,,,,,,,,,,,,,,,0.6483440098393837,0.7416105068283174,0.0942085828171048,1.105851195592645,1.2378300846353378,0.026448675158856256,0.6614132899901107,0.3086931883735952,-0.35628293092577323,1.0765280853217123,3.865514895114866,0.5589151923433173,,,,,,,,,,,,,,,
219,PVLDeltaAgent,ORLAgent,4.89327867453174,32.81240827900394,19.78655734906348,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PVLDeltaAgent,Agent,26.203904760288403,75.43366045051727,62.407809520576805,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PVLDeltaAgent,PVLDeltaAgent,3.178053949056392,24.77678864206515,14.356107898112784,4,100,True,0.2569470031115226,,,,,,,,,,,,,,,,0.6483440098393837,1.0,0.35520807086930944,1.105851195592645,0.9664525330031077,-0.02793560372535819,0.6614132899901107,0.29480208750439857,-0.3703143459451638,1.0765280853217123,1.0819100102124388,0.0010785420622698458,,,,,,,,,,,,,,,
220,PVLDeltaAgent,ORLAgent,5.089327820432188,33.20450657080484,20.178655640864378,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PVLDeltaAgent,Agent,5.1461456813728566,33.318142292686176,20.292291362745715,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PVLDeltaAgent,PVLDeltaAgent,3.2746095922504344,24.969899928453238,14.549219184500869,4,100,True,0.5002251986657893,,,,,,,,,,,,,,,,0.6483440098393837,1.0,0.35520807086930944,1.105851195592645,1.9209310342914505,0.16334265304585277,0.6614132899901107,0.18679967279172785,-0.47940769413978074,1.0765280853217123,5.0,0.7862669167691959,,,,,,,,,,,,,,,
221,PVLDeltaAgent,ORLAgent,12.676936073073078,48.37972307608662,35.35387214614616,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PVLDeltaAgent,Agent,44.98041208253391,112.98667509500828,99.96082416506782,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PVLDeltaAgent,PVLDeltaAgent,45.66069911618124,109.74207897631484,99.32139823236248,4,100,True,0.05358091933026368,,,,,,,,,,,,,,,,0.2909497098775098,0.29116995698335624,0.0002224718240873227,2.0109394542871737,1.8762169064790322,-0.02699850657477786,0.728841586173182,0.8314106310752296,0.1036050958606542,0.6426700422639111,0.6199806676443315,-0.004546968861639208,,,,,,,,,,,,,,,
222,PVLDeltaAgent,ORLAgent,53.051929260907436,129.12970945175533,116.10385852181487,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PVLDeltaAgent,Agent,48.985272857389454,120.99639664471937,107.97054571477891,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PVLDeltaAgent,PVLDeltaAgent,44.92565654536053,108.27199383467342,97.85131309072106,4,100,True,0.1426701515402776,,,,,,,,,,,,,,,,0.2909497098775098,0.2230334356322841,-0.0686022972173997,2.0109394542871737,1.9315610405453172,-0.01590749774385902,0.728841586173182,1.0,0.27389738770385663,0.6426700422639111,0.8320263016971625,0.037947146179008295,,,,,,,,,,,,,,,
223,PVLDeltaAgent,ORLAgent,47.63863721099274,118.30312535192594,105.27727442198548,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PVLDeltaAgent,Agent,58.99124732844097,141.0083455868224,127.98249465688194,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PVLDeltaAgent,PVLDeltaAgent,56.9299944069949,132.28066955794216,121.8599888139898,4,100,True,0.08203489196963346,,,,,,,,,,,,,,,,0.2909497098775098,0.35951405774839645,0.06925691704129966,2.0109394542871737,2.3654597534961757,0.07104615214609257,0.728841586173182,0.6066715642065316,-0.12340406259257615,0.6426700422639111,0.4282593726637559,-0.04296807006015134,,,,,,,,,,,,,,,
224,PVLDeltaAgent,ORLAgent,66.66888098592186,156.36361290178417,143.33776197184372,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PVLDeltaAgent,Agent,3.178053838485412,29.381958606911283,16.356107676970822,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PVLDeltaAgent,PVLDeltaAgent,3.1780538303479458,24.776788404648258,14.35610766069589,4,100,True,0.29391762290392953,,,,,,,,,,,,,,,,0.5852939680448382,1.0,0.4188949817728907,4.397842922400092,5.0,0.1206727610420657,0.6359964632220593,1.0,0.3676803401797381,4.2885701393887485,5.0,0.14257111435095218,,,,,,,,,,,,,,,
225,PVLDeltaAgent,ORLAgent,10.633598102757631,44.29304713545572,31.267196205515262,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PVLDeltaAgent,Agent,3.178053833758025,29.38195859745651,16.35610766751605,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PVLDeltaAgent,PVLDeltaAgent,3.1780538303479458,24.776788404648258,14.35610766069589,4,100,True,0.25810311771329175,,,,,,,,,,,,,,,,0.5852939680448382,0.7513689594242732,0.16775251654488377,4.397842922400092,4.923186709910992,0.1052793161344488,0.6359964632220593,0.9366743875272029,0.3037150750557006,4.2885701393887485,2.4551176317408316,-0.3674253522340515,,,,,,,,,,,,,,,
226,PVLDeltaAgent,ORLAgent,10.684507395062678,44.394865720065816,31.369014790125355,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PVLDeltaAgent,Agent,3.1780538303479458,29.38195859063635,16.35610766069589,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PVLDeltaAgent,PVLDeltaAgent,3.1780538303479458,24.776788404648258,14.35610766069589,4,100,True,0.3755539340914297,,,,,,,,,,,,,,,,0.5852939680448382,1.0,0.4188949817728907,4.397842922400092,5.0,0.1206727610420657,0.6359964632220593,1.0,0.3676803401797381,4.2885701393887485,1.8493875163966111,-0.48881415290423597,,,,,,,,,,,,,,,
227,PVLDeltaAgent,ORLAgent,6.450717987532959,35.92728690500638,22.90143597506592,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PVLDeltaAgent,Agent,23.68378793321328,70.39342679636702,57.36757586642656,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PVLDeltaAgent,PVLDeltaAgent,23.07570315970109,64.57208706335454,54.15140631940218,4,100,True,0.22484284903116789,,,,,,,,,,,,,,,,0.6184023184014286,1.0,0.38545220363492066,1.9406272752986242,2.481063583251844,0.10830386932930254,0.288513625594921,0.09264511754174298,-0.19784697783149294,0.44314289638263404,0.1804834493461804,-0.05263716373476024,,,,,,,,,,,,,,,
228,PVLDeltaAgent,ORLAgent,34.05643127960988,91.13871348916022,78.11286255921976,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PVLDeltaAgent,Agent,41.5290571202432,106.08396517042686,93.0581142404864,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PVLDeltaAgent,PVLDeltaAgent,40.56534332186977,99.5513673876919,89.13068664373954,4,100,True,0.07082048861713142,,,,,,,,,,,,,,,,0.6184023184014286,0.6676505863812361,0.049745725232128814,1.9406272752986242,2.5672338388387352,0.12557245762326874,0.288513625594921,0.3008875020052508,0.012498865060939168,0.44314289638263404,0.23965943875875415,-0.040778248020817615,,,,,,,,,,,,,,,
229,PVLDeltaAgent,ORLAgent,52.33674575385111,127.69934243764268,114.67349150770222,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PVLDeltaAgent,Agent,45.87031561352012,114.7664821569807,101.74063122704024,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PVLDeltaAgent,PVLDeltaAgent,36.06251524685077,90.5457112376539,80.12503049370154,4,100,True,0.22909629164082043,,,,,,,,,,,,,,,,0.6184023184014286,0.8968991092786148,0.2813098897749356,1.9406272752986242,2.588725387163254,0.12987938113519634,0.288513625594921,0.020249367902400717,-0.2709739976692124,0.44314289638263404,1.447480386445177,0.20127003808868596,,,,,,,,,,,,,,,
230,PVLDeltaAgent,ORLAgent,51.257512056491116,125.54087504292269,112.51502411298223,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PVLDeltaAgent,Agent,3.1780538711409316,29.381958672222325,16.356107742281864,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PVLDeltaAgent,PVLDeltaAgent,3.1780538303479458,24.776788404648258,14.35610766069589,4,100,True,0.29524612122183996,,,,,,,,,,,,,,,,0.8501810065783708,0.8840300152865932,0.03419091788709332,4.921662778146699,2.45433625783671,-0.4944542124869717,0.7531593328806035,0.642387140348453,-0.11189110356782883,2.4023424746652773,3.903557102204664,0.300844614737352,,,,,,,,,,,,,,,
231,PVLDeltaAgent,ORLAgent,10.627721748464777,44.28129442687002,31.255443496929555,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PVLDeltaAgent,Agent,3.1780548568897924,29.381960643720046,16.356109713779585,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PVLDeltaAgent,PVLDeltaAgent,3.1780538303479458,24.776788404648258,14.35610766069589,4,100,True,0.1546431324984925,,,,,,,,,,,,,,,,0.8501810065783708,1.0,0.15133231658750423,4.921662778146699,5.0,0.015698842054769815,0.7531593328806035,1.0,0.24933400719130955,2.4023424746652773,1.894866027747611,-0.10169868675704734,,,,,,,,,,,,,,,
232,PVLDeltaAgent,ORLAgent,10.633598102757682,44.29304713545582,31.267196205515365,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PVLDeltaAgent,Agent,3.1780538303479458,29.38195859063635,16.35610766069589,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PVLDeltaAgent,PVLDeltaAgent,3.1780538303479458,24.776788404648258,14.35610766069589,4,100,True,0.25008994737407625,,,,,,,,,,,,,,,,0.8501810065783708,0.926809562473167,0.07740258171191537,4.921662778146699,2.5769672749818087,-0.4698788583496773,0.7531593328806035,0.7396413493436923,-0.013654528825162878,2.4023424746652773,1.6420233324822686,-0.1523685655677372,,,,,,,,,,,,,,,
233,PVLDeltaAgent,ORLAgent,6.409094032064047,35.844038994068555,22.818188064128094,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PVLDeltaAgent,Agent,1.3863049171942314,25.798460764328922,12.772609834388463,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PVLDeltaAgent,PVLDeltaAgent,1.3862943611198906,21.19326946619215,10.772588722239782,4,100,True,0.34978732356478426,,,,,,,,,,,,,,,,0.8004301624805275,0.7164175886168475,-0.08486118572088888,0.5913130187974897,0.01,-0.11649559494939672,0.6034158707845034,1.0,0.4005900295106026,1.1744789856679072,3.9445343309388017,0.555121311677534,,,,,,,,,,,,,,,
234,PVLDeltaAgent,ORLAgent,1.3863338457841747,25.798518621508812,12.77266769156835,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PVLDeltaAgent,Agent,2.4851680118700146,27.99618695368049,14.970336023740028,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PVLDeltaAgent,PVLDeltaAgent,2.4849066500843535,23.390494044121073,12.969813300168706,4,100,True,0.23349986544735923,,,,,,,,,,,,,,,,0.8004301624805275,0.9537052761098352,0.1548233471003109,0.5913130187974897,0.8405322417017457,0.04994373204494108,0.6034158707845034,0.2958680230394655,-0.3106543916616544,1.1744789856679072,2.7134547902314465,0.3084119848824728,,,,,,,,,,,,,,,
235,PVLDeltaAgent,ORLAgent,4.204813596505477,31.435478122951416,18.409627193010955,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PVLDeltaAgent,Agent,3.2550290049942556,29.535908939928973,16.510058009988512,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PVLDeltaAgent,PVLDeltaAgent,3.1780538530594504,24.77678845007127,14.356107706118902,4,100,True,0.2393128655519839,,,,,,,,,,,,,,,,0.8004301624805275,0.8413032043800344,0.04128590090859284,0.5913130187974897,0.5477498050914762,-0.008730102947096885,0.6034158707845034,0.56158387154425,-0.042254544687124626,1.1744789856679072,3.5441585002222364,0.47488567425938466,,,,,,,,,,,,,,,
236,PVLDeltaAgent,ORLAgent,5.97304263760363,34.97193620514772,21.94608527520726,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PVLDeltaAgent,Agent,19.184321160892893,61.394493251726246,48.368642321785785,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PVLDeltaAgent,PVLDeltaAgent,5.590032671912098,29.600746087776564,19.180065343824197,4,100,True,0.08435703351526479,,,,,,,,,,,,,,,,0.20271752498920356,0.17872840201855722,-0.024231437344087215,4.292112073748871,5.0,0.14186130786595763,0.28695894256204646,0.31061659876194786,0.023896622424142828,4.577125994728452,5.0,0.08474428963357672,,,,,,,,,,,,,,,
237,PVLDeltaAgent,ORLAgent,11.56849083090178,46.16283259174402,33.13698166180356,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PVLDeltaAgent,Agent,19.993562938065608,63.01297680607168,49.987125876131216,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PVLDeltaAgent,PVLDeltaAgent,4.682438209294519,27.785557162541405,17.364876418589038,4,100,True,0.08768806338722832,,,,,,,,,,,,,,,,0.20271752498920356,0.25899275693488233,0.05684366863199875,4.292112073748871,5.0,0.14186130786595763,0.28695894256204646,0.2722963144880577,-0.014810735428271486,4.577125994728452,5.0,0.08474428963357672,,,,,,,,,,,,,,,
238,PVLDeltaAgent,ORLAgent,12.11645933286874,47.25876959567794,34.23291866573748,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PVLDeltaAgent,Agent,18.881522215579047,60.788895361098554,47.76304443115809,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PVLDeltaAgent,PVLDeltaAgent,5.572531630802037,29.56574400555644,19.145063261604072,4,100,True,0.0842684333317161,,,,,,,,,,,,,,,,0.20271752498920356,0.17913310426182077,-0.023822647199376552,4.292112073748871,5.0,0.14186130786595763,0.28695894256204646,0.30977047629301224,0.0230419532636018,4.577125994728452,5.0,0.08474428963357672,,,,,,,,,,,,,,,
239,PVLDeltaAgent,ORLAgent,13.876205168504761,50.77826126694998,37.75241033700952,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PVLDeltaAgent,Agent,26.203904850041184,75.43366063002283,62.40780970008237,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PVLDeltaAgent,PVLDeltaAgent,3.178053866089953,24.776788476132275,14.356107732179906,4,100,True,0.32844069343347526,,,,,,,,,,,,,,,,0.4696557670094568,0.6599346371985509,0.19220087897888294,1.6631198204602091,4.388597409415437,0.5461878935782021,0.5162743212145475,0.3164951372899626,-0.20179715547937874,3.5670883908473456,4.7427462793271635,0.23560278326248854,,,,,,,,,,,,,,,
240,PVLDeltaAgent,ORLAgent,12.46275869594583,47.95136832183212,34.92551739189166,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PVLDeltaAgent,Agent,26.203904760288403,75.43366045051727,62.407809520576805,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PVLDeltaAgent,PVLDeltaAgent,3.1780538837215895,24.776788511395544,14.356107767443179,4,100,True,0.27161818875871696,,,,,,,,,,,,,,,,0.4696557670094568,0.732499363053274,0.26549858186244163,1.6631198204602091,3.4322694294761202,0.3545389998027878,0.5162743212145475,0.28697625424111545,-0.23161420906407282,3.5670883908473456,4.6288358758452945,0.21277504709377731,,,,,,,,,,,,,,,
241,PVLDeltaAgent,ORLAgent,9.780929344866426,42.58770961967331,29.56185868973285,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PVLDeltaAgent,Agent,5.603284276414349,34.23241948276916,21.2065685528287,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PVLDeltaAgent,PVLDeltaAgent,5.054656868963575,28.52999448187952,18.109313737927152,4,100,True,0.18770703908459874,,,,,,,,,,,,,,,,0.4696557670094568,0.5916008385339148,0.12317683992369488,1.6631198204602091,1.9436189432431459,0.056212249054696746,0.5162743212145475,0.3179171391183663,-0.20036078999614268,3.5670883908473456,5.0,0.2871566351007323,,,,,,,,,,,,,,,
242,PVLDeltaAgent,ORLAgent,12.229880079943817,47.4856110898281,34.45976015988764,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PVLDeltaAgent,Agent,101.16588669772413,225.3576243253887,212.33177339544827,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PVLDeltaAgent,PVLDeltaAgent,101.34922392999356,221.1191286039395,210.6984478599871,4,100,True,0.04655269124445189,,,,,,,,,,,,,,,,0.16914962558057056,0.2263210706176864,0.05774893438092508,1.728562646966897,1.4081570190098787,-0.06420954468076522,0.639618260451662,0.6297432922495018,-0.009974715355717447,0.9198585792121599,0.753510191184504,-0.03333635030614345,,,,,,,,,,,,,,,
243,PVLDeltaAgent,ORLAgent,109.88093925678646,242.7877294435134,229.76187851357292,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PVLDeltaAgent,Agent,94.0459281869709,211.11770730388224,198.0918563739418,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PVLDeltaAgent,PVLDeltaAgent,92.36786982649438,203.15642039694114,192.73573965298877,4,100,True,0.0547711610767569,,,,,,,,,,,,,,,,0.16914962558057056,0.1767867971048017,0.007714314670940534,1.728562646966897,1.256567280086999,-0.0945882498757311,0.639618260451662,0.6622280964641146,0.022838218194396555,0.9198585792121599,1.1679317740145607,0.04971406709466951,,,,,,,,,,,,,,,
244,PVLDeltaAgent,ORLAgent,94.23955379878977,211.50495852752,198.47910759757954,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PVLDeltaAgent,Agent,107.6080365099314,238.24192394980327,225.2160730198628,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PVLDeltaAgent,PVLDeltaAgent,106.9987073966357,232.41809553722376,221.9974147932714,4,100,True,0.14295216284259477,,,,,,,,,,,,,,,,0.16914962558057056,0.12128868099828165,-0.0483443884669585,1.728562646966897,0.8603937712269584,-0.17398173862523822,0.639618260451662,0.8423979262086515,0.20482794520908026,0.9198585792121599,1.3426847808413191,0.0847347097453225,,,,,,,,,,,,,,,
245,PVLDeltaAgent,ORLAgent,110.37847166929767,243.78279426853578,230.75694333859533,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PVLDeltaAgent,Agent,44.00446943505723,111.03478980005492,98.00893887011446,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PVLDeltaAgent,PVLDeltaAgent,31.169584644426045,80.75985003280445,70.33916928885209,4,100,True,0.10857222550107026,,,,,,,,,,,,,,,,0.12816583751825605,0.09074956160802337,-0.037794218091144124,3.9948105174261475,5.0,0.20144077807091232,0.6830012510672421,0.7333339510641202,0.05084111110795775,1.9597584319894081,1.7072770536818027,-0.050597470602726534,,,,,,,,,,,,,,,
246,PVLDeltaAgent,ORLAgent,42.7033051835167,108.43246129697386,95.4066103670334,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PVLDeltaAgent,Agent,36.063640447093285,95.15313182412703,82.12728089418657,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PVLDeltaAgent,PVLDeltaAgent,25.530902691290233,69.48248612653283,59.06180538258047,4,100,True,0.14182469970534362,,,,,,,,,,,,,,,,0.12816583751825605,0.19469266930651025,0.06719881998813555,3.9948105174261475,5.0,0.20144077807091232,0.6830012510672421,0.5660019545809194,-0.1181811075619421,1.9597584319894081,1.2298502159799414,-0.14627419158506347,,,,,,,,,,,,,,,
247,PVLDeltaAgent,ORLAgent,34.91616056080719,92.85817205155485,79.83232112161438,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PVLDeltaAgent,Agent,29.178970549453467,81.3837920288474,68.35794109890693,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PVLDeltaAgent,PVLDeltaAgent,21.71986013539305,61.860401014738464,51.4397202707861,4,100,True,0.21771915510865517,,,,,,,,,,,,,,,,0.12816583751825605,0.27125504973664794,0.14453455779635543,3.9948105174261475,2.398940077457273,-0.3198137154246241,0.6830012510672421,0.4298900905158207,-0.2556678389408297,1.9597584319894081,1.7965749666666153,-0.03270209725907672,,,,,,,,,,,,,,,
248,PVLDeltaAgent,ORLAgent,25.878583280227183,74.78301749039483,61.757166560454365,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PVLDeltaAgent,Agent,3.1780815377827154,29.38201400550589,16.35616307556543,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
