$A_{rew}$ (Reward L-Rate),$A_{pun}$ (Punish L-Rate),$K$ (Decay Rate),$\beta_F$ (Freq Weight),$\beta_P$ (Perseverance),Pattern
0.7375907293266731,0.42102823504689446,3.963909559273016,-5.103588133595586,4.791884001987183,FOI
0.39336553071961494,0.3394930528337167,0.7142232320593077,-1.5047928169088518,-1.475642552908523,GOB
0.8829014086997503,0.2922091819229853,0.1039945701658713,-7.7050389690083465,7.06157629928941,BOG
0.38526962423055244,0.4023479848570028,1.163150591157077,-3.880228927760613,4.148796144585432,GOB
0.45903319384668806,0.983901358125006,0.5653018792160214,-3.4553519208746213,2.90783939480181,GOB
0.9879817242907004,0.34588386523361064,4.424495469009806,2.6889971897962557,3.6894799526216957,GOB
0.6052189142324875,0.3622524149637425,0.7182653789080649,3.1177021293629164,9.762916964994726,GOB
0.4052479030224227,0.18762995112493425,1.8463884563940232,1.9237819987400346,6.74553476412029,GOB
0.6283343468299046,0.13036392451601117,0.15829042171489938,-5.964379524714687,-2.272366884023297,BOG
0.3390857667675155,0.679244786574961,4.349541439357541,-5.803136323793366,-8.12254563336843,GOB
0.39828934633526825,0.11439314686021737,2.4190539755464417,4.877442810696921,0.05368793113676951,GOB
0.86991872472146,0.647175213062213,4.033059405590304,4.163406244040321,-4.230033410953789,GOB
0.21633073312510498,0.6695653559215953,4.8210339245621325,-6.992536378439491,9.774887697816872,GOB
0.48257398096108933,0.47895659051854916,1.722193055775646,-7.850538516469673,-0.6456472435863407,BOG
0.13744480689135805,0.2863845613460713,1.4451207240278088,-8.223274195528134,1.039855760662892,BOG
0.07391816369016602,0.642020563118052,4.221774407131796,-0.19028983173248903,5.629736912398272,GOB
0.8866846803646504,0.7990001024017707,1.8094799581156473,0.6027351433927031,-8.111149728887945,GOB
0.43761519078103356,0.6260610889282421,4.080373987519059,8.478557370662198,0.6219490430215746,GOB
0.6659201535445789,0.5804626472147186,3.733663081750551,-5.374014531700732,-7.190081100458962,GOB
0.52087985372275,0.8322712356419278,3.2294691594392075,9.566023433413932,9.166348884746455,GOB
0.09260201699424424,0.8884531381550766,3.7139444320830926,4.226747785483237,-0.44133652016200564,GOB
0.10375947030873975,0.06600694688338753,1.678257307433275,4.1919412686257616,6.324691306301919,GOB
0.7976322330144945,0.6086654915894409,0.011846387100939366,-2.70240336163178,9.443521309776543,GOB
0.7222815620955287,0.3078496510956827,0.43900453552741636,9.82491158043458,6.546756153960317,GOB
0.4385855420561864,0.5920744008894494,2.040612158304836,-6.542563554538345,-1.8602321102160104,BOG
0.7885807868388992,0.8142651923747278,4.257836248695742,6.103336372528496,-3.699345217162201,GOB
0.19381576905266434,0.7773330285021655,0.49316093026911834,5.324038713342695,3.987433616445726,GOB
0.5649801301755945,0.4494228424859179,4.959919950716354,5.092978679308821,-8.33773511610929,GOB
0.25559592234393563,0.8861959256744268,4.53681907334777,0.8763715855113752,2.3518214036441023,GOB
0.4237063226839252,0.18951680969255694,1.5565098024575985,-0.8758556590626849,-8.753973159903403,GOB
0.8640391031794455,0.6326853639761705,0.9761564116152375,-8.718550354801913,4.865403403799462,BOG
0.6894862274302319,0.03138652455739971,0.5699418915182786,-5.22946643353973,5.8186431323069385,FOI
0.5677964440859339,0.1569186420168919,1.1905174274914128,1.6889254896421626,8.740591937932475,BOG
0.9805360436200125,0.5111956533721232,3.8824128760594627,2.611576716989184,-8.278158172096422,GOB
0.9591800361350771,0.27184189718380103,4.058895020284104,-4.233594210026805,-3.597174199277763,BOG
0.5250236858848232,0.06304016968614558,0.7046611443643903,0.7660954647156366,9.263900707472807,GOB
0.9203720788924826,0.3672283693653187,3.89209718179186,0.43360609123377003,4.531970742174829,GOB
0.10713170678752247,0.9517540745202464,4.943561782133571,1.7800727762098312,-9.55314676810183,GOB
0.016473489827623904,0.8826808180603885,2.726096672128036,-5.494882783786873,7.8601471551058,GOB
0.08906711176792066,0.4409449864329229,4.223352276204257,-3.6149296540119744,2.2422396452018916,GOB
0.02404774573926664,0.4734420288324148,3.6240301848832948,-6.1279383123257265,-1.5411529129819517,GOB
0.7263995428019114,0.36731590328582814,1.9096535071386869,-4.740495479099457,1.3158362121588585,BOG
0.5507428423117452,0.18473385593153335,4.922014459830505,7.078140106175226,0.5344070243853913,GOB
0.6454262494299621,0.30157717156914804,1.5029151807276884,1.9497781531594498,8.596621776042554,GOB
0.5309530295472229,0.33736141241511275,0.7172008356379217,2.3905091906347735,-3.5481947938892553,GOB
0.9967825872546936,0.34078400899651795,1.8706979284312164,3.920905117268994,8.073450389158015,GOB
0.9768964094788921,0.04155854603021552,2.111951036290177,-9.484938140601765,-8.0264875910935,GOB
0.4664955181891969,0.9694583017750619,3.820485370657884,-4.866709149597456,-3.0721184291565145,GOB
0.15960188943071235,0.6417368312776758,2.4593283871911438,-0.7609506334534419,3.5330105317189364,GOB
0.4113081329278875,0.7323636724036396,4.888701056348881,-3.314361281003533,-0.5815877602709918,GOB
