true_lambda_0,est_lambda_0,true_obs_precision,est_obs_precision,true_gamma,est_gamma,true_beta_info,est_beta_info,err_lambda_0,abs_err_lambda_0,err_obs_precision,abs_err_obs_precision,err_gamma,abs_err_gamma,err_beta_info,abs_err_beta_info,global_error
2.4373959186354113,0.01,5.832429263668072,10.0,14.14381446658453,11.53157284579736,2.124793275975285,1.2316029364851784,-2.4273959186354115,0.4864520879028881,4.167570736331928,0.4171742478810739,-2.61224162078717,0.13067741974923314,-0.8931903394901064,0.17863806789802128,0.3389904623491914
0.7461989519935218,0.01,6.960140297511793,10.0,0.12010989403153774,0.1413669747772185,4.550324902675658,5.0,-0.7361989519935218,0.14753486011894223,3.039859702488207,0.30429026050933,0.02125708074568075,0.0010633857301491122,0.4496750973243424,0.08993501946486848,0.17496323621443244
4.427352948484325,3.154029443014639,6.23005884795779,3.164701510492341,9.092118327019532,9.960927322852221,4.220511420732846,5.0,-1.2733235054696856,0.25517505119632977,-3.065357337465449,0.30684257632286777,0.8688089958326888,0.04346218088207548,0.779488579267154,0.1558977158534308,0.2153251798866355
4.032774846765009,0.01,3.456931409642564,10.0,7.302374916192973,8.467045401044004,0.4446456521017,0.13599176008511343,-4.022774846765009,0.8061673039609236,6.543068590357436,0.6549618208566002,1.1646704848510305,0.0582626555703367,-0.30865389201658655,0.06173077840331731,0.5210772339087087
0.9351365320560262,4.944953653767659,3.230746393419029,3.3327871851437108,4.255700414718675,4.480060790076485,1.7046727772393426,5.0,4.009817121711633,0.8035705654732731,0.10204079172468195,0.010214293465934129,0.22436037535780962,0.011223630583182072,3.2953272227606574,0.6590654445521315,0.5196929900364758
1.2397456163813103,0.24465689103921662,8.016222650828634,1.8901310758718868,2.935345006069566,3.8016073853544596,0.6120393955237413,0.4319182836236024,-0.9950887253420937,0.19941657822486847,-6.126091574956748,0.6132223798755503,0.8662623792848936,0.0433347863574234,-0.1801211119001389,0.03602422238002778,0.3236449857320047
2.4781059146743916,2.8894632044529653,3.8038851826477815,7.819187431715229,17.03851865930151,11.140335451683608,3.003856202594581,1.954123512865235,0.4113572897785738,0.08243633061694865,4.015302249067448,0.4019321570638086,-5.898183207617901,0.2950566887252577,-1.049732689729346,0.2099465379458692,0.2736243802389157
4.909230944432665,1.5931484419169246,6.309180201747138,1.7806189263793721,6.8432019611114345,6.241889798054915,0.32064060177299375,0.8038780181484139,-3.3160825025157408,0.6645455916865212,-4.528561275367766,0.4533094369737503,-0.6013121630565195,0.030080648477064507,0.4832374163754201,0.09664748327508402,0.40538742904647873
4.709208668858223,1.7138757015531054,1.0098215726867366,0.3863685608150359,3.8560406506401175,4.914989155180444,2.1540631799553362,1.821303475112308,-2.995332967305118,0.6002671277164565,-0.6234530118717007,0.06240770889606613,1.0589485045403264,0.05297391218310788,-0.3327597048430282,0.06655194096860564,0.30473379487894564
2.626929411435797,0.01,8.745353605517117,10.0,1.571377838028563,1.2491164951529607,4.622313525080823,5.0,-2.6169294114357973,0.524434751790741,1.254646394482883,0.12559022967796626,-0.32226134287560226,0.016121127707633933,0.3776864749191766,0.07553729498383532,0.2723832265248822
3.3317145424244656,3.787902621564646,4.004100917032663,0.9594913752912096,3.543585695313035,5.185658889639854,1.2681116357952436,5.0,0.4561880791401802,0.09142045674151908,-3.044609541741454,0.3047657198940394,1.6420731943268194,0.08214473208238217,3.7318883642047567,0.7463776728409514,0.4077582713623724
4.561566262367813,0.01,9.708842838329604,10.0,10.265183714441292,7.205364778492413,3.334773682244869,2.1783204733709893,-4.551566262367813,0.9121375275286198,0.2911571616703963,0.029144861028067695,-3.059818935948879,0.15306748053771282,-1.1564532088738795,0.2312906417747759,0.47690913878356317
1.1700360445677345,5.0,5.233399977100219,1.7980937916921511,9.973699447138614,12.333757416704177,0.6840040655847739,3.7612700614893386,3.8299639554322655,0.7675278467800131,-3.4353061854080678,0.3438744930338406,2.3600579695655632,0.11806192944299967,3.0772659959045647,0.6154531991809129,0.5244210908487253
4.526713515961097,0.01,4.802807722901747,10.0,14.602911824077577,18.492092218779735,0.42912290988089236,0.10844850255042428,-4.516713515961097,0.9051530092106407,5.197192277098253,0.5202394671770023,3.8891803947021586,0.19455629788404996,-0.3206744073304681,0.06413488146609361,0.5319578247753073
3.0074145244152954,5.0,0.9406962061502082,1.644288686320241,15.651202629782647,20.0,1.4132876858669141,1.4113217321353195,1.9925854755847046,0.3993157265700811,0.7035924801700328,0.07042967769469798,4.348797370217353,0.2175486428322838,-0.001965953731594583,0.0003931907463189166,0.23007659354196724
